,id,name,date,gmap_score,hystreet_score,cycle_score
2062,03455,Friesland,2020-03-15,0.03,0.32,0.15
2063,03455,Friesland,2020-03-16,0.47,0.95,0.12
2064,03455,Friesland,2020-03-17,0.3,0.99,0.5
2065,03455,Friesland,2020-03-18,0.92,0.36,0.24
2066,03455,Friesland,2020-03-19,0.72,0.14,0.86
2067,03455,Friesland,2020-03-20,0.31,0.77,0.23
2068,03455,Friesland,2020-03-21,0.6,0.19,0.98
2069,03455,Friesland,2020-03-22,0.57,0.27,0.48
2070,03152,Göttingen,2020-03-13,0.68,0.28,0.87
2071,03152,Göttingen,2020-03-14,0.01,0.02,0.16
2072,03152,Göttingen,2020-03-15,0.23,0.33,0.85
2073,03152,Göttingen,2020-03-16,0.67,0.79,0.22
2074,03152,Göttingen,2020-03-17,0.79,0.13,0.72
2075,03152,Göttingen,2020-03-18,0.07,0.57,0.79
2076,03152,Göttingen,2020-03-19,0.16,0.2,0.54
2077,03152,Göttingen,2020-03-20,0.67,0.05,0.43
2078,03152,Göttingen,2020-03-21,0.73,0.17,0.34
2079,03152,Göttingen,2020-03-22,0.75,0.17,0.87
2080,03151,Gifhorn,2020-03-13,0.04,0.71,0.51
2081,03151,Gifhorn,2020-03-14,0.01,0.67,0.62
2082,03151,Gifhorn,2020-03-15,0.12,0.77,0.45
2083,03151,Gifhorn,2020-03-16,0.33,0.31,0.66
2084,03151,Gifhorn,2020-03-17,1.0,0.53,0.66
2085,03151,Gifhorn,2020-03-18,0.99,0.65,0.53
2086,03151,Gifhorn,2020-03-19,0.33,1.0,0.79
2087,03151,Gifhorn,2020-03-20,0.33,0.68,0.65
2088,03151,Gifhorn,2020-03-21,0.3,0.34,0.86
2089,03151,Gifhorn,2020-03-22,0.51,0.72,0.38
2090,03153,Goslar,2020-03-13,0.87,0.16,0.06
2091,03153,Goslar,2020-03-14,0.27,0.04,0.11
2092,03153,Goslar,2020-03-15,0.55,0.9,0.02
2093,03153,Goslar,2020-03-16,0.27,0.24,0.24
2094,03153,Goslar,2020-03-17,0.43,0.5,0.97
2095,03153,Goslar,2020-03-18,0.45,0.7,0.86
2096,03153,Goslar,2020-03-19,0.5,0.31,0.45
2097,03153,Goslar,2020-03-20,0.6,0.37,0.09
2098,03153,Goslar,2020-03-21,0.39,0.66,0.64
2099,03153,Goslar,2020-03-22,0.52,0.43,0.18
2100,03456,Grafschaft Bentheim,2020-03-13,1.0,0.12,0.3
2101,03456,Grafschaft Bentheim,2020-03-14,0.18,0.75,0.25
2102,03456,Grafschaft Bentheim,2020-03-15,0.12,0.77,0.89
2103,03456,Grafschaft Bentheim,2020-03-16,0.89,0.01,0.51
2104,03456,Grafschaft Bentheim,2020-03-17,0.07,0.02,0.67
2105,03456,Grafschaft Bentheim,2020-03-18,0.75,0.62,0.12
2106,03456,Grafschaft Bentheim,2020-03-19,0.7,0.3,0.34
2107,03456,Grafschaft Bentheim,2020-03-20,0.37,0.0,0.8
2108,03456,Grafschaft Bentheim,2020-03-21,0.71,0.19,0.6
2109,03456,Grafschaft Bentheim,2020-03-22,0.07,0.06,0.64
2110,03252,Hameln-Pyrmont,2020-03-13,0.79,0.8,0.94
2111,03252,Hameln-Pyrmont,2020-03-14,0.88,0.31,0.25
2112,03252,Hameln-Pyrmont,2020-03-15,0.42,0.23,0.71
2113,03252,Hameln-Pyrmont,2020-03-16,0.65,0.89,0.84
2114,03252,Hameln-Pyrmont,2020-03-17,0.46,0.35,0.1
2115,03252,Hameln-Pyrmont,2020-03-18,0.78,0.1,0.43
2116,03252,Hameln-Pyrmont,2020-03-19,0.29,0.97,0.16
2117,03252,Hameln-Pyrmont,2020-03-20,0.46,0.83,0.75
2118,03252,Hameln-Pyrmont,2020-03-21,0.53,0.07,0.45
2119,03252,Hameln-Pyrmont,2020-03-22,0.76,0.36,0.13
2120,03353,Harburg,2020-03-13,0.13,0.5,0.82
2121,03353,Harburg,2020-03-14,0.38,0.96,0.94
2122,03353,Harburg,2020-03-15,0.56,0.19,0.14
2123,03353,Harburg,2020-03-16,0.24,0.59,0.29
2124,03353,Harburg,2020-03-17,0.51,0.31,0.76
2125,03353,Harburg,2020-03-18,0.13,0.16,0.1
2126,03353,Harburg,2020-03-19,0.09,0.18,0.97
2127,03353,Harburg,2020-03-20,0.33,0.18,0.0
2128,03353,Harburg,2020-03-21,0.77,0.72,0.46
2129,03353,Harburg,2020-03-22,0.57,0.64,0.03
2130,03358,Heidekreis,2020-03-13,0.56,0.89,0.88
2131,03358,Heidekreis,2020-03-14,0.07,0.69,0.5
2132,03358,Heidekreis,2020-03-15,0.85,0.35,0.7
2133,03358,Heidekreis,2020-03-16,0.56,0.38,0.65
2134,03358,Heidekreis,2020-03-17,0.87,0.73,0.8
2135,03358,Heidekreis,2020-03-18,0.92,0.81,0.64
2136,03358,Heidekreis,2020-03-19,0.95,0.44,0.95
2137,03358,Heidekreis,2020-03-20,0.13,0.33,0.29
2138,03358,Heidekreis,2020-03-21,0.88,0.61,0.25
2139,03358,Heidekreis,2020-03-22,0.07,0.93,0.24
2140,03154,Helmstedt,2020-03-13,0.75,0.31,0.45
2141,03154,Helmstedt,2020-03-14,0.82,0.45,0.79
2142,03154,Helmstedt,2020-03-15,0.75,0.85,0.22
2143,03154,Helmstedt,2020-03-16,0.6,0.27,0.53
2144,03154,Helmstedt,2020-03-17,0.54,0.16,0.98
2145,03154,Helmstedt,2020-03-18,0.44,0.62,0.66
2146,03154,Helmstedt,2020-03-19,0.99,0.11,0.37
2147,03154,Helmstedt,2020-03-20,0.65,0.58,0.64
2148,03154,Helmstedt,2020-03-21,0.32,0.48,1.0
2149,03154,Helmstedt,2020-03-22,0.6,0.23,0.32
2150,03254,Hildesheim,2020-03-13,0.5,0.42,0.23
2151,03254,Hildesheim,2020-03-14,0.61,0.26,0.94
2152,03254,Hildesheim,2020-03-15,0.88,0.62,0.32
2153,03254,Hildesheim,2020-03-16,0.22,0.72,0.62
2154,03254,Hildesheim,2020-03-17,0.24,0.03,0.07
2155,03254,Hildesheim,2020-03-18,0.09,0.28,0.35
2156,03254,Hildesheim,2020-03-19,0.13,0.88,0.15
2157,03254,Hildesheim,2020-03-20,0.35,0.77,0.0
2158,03254,Hildesheim,2020-03-21,0.02,0.92,0.48
2159,03254,Hildesheim,2020-03-22,0.31,0.11,0.87
2160,03255,Holzminden,2020-03-13,0.34,0.28,0.3
2161,03255,Holzminden,2020-03-14,0.43,0.34,0.13
2162,03255,Holzminden,2020-03-15,0.79,0.6,0.27
2163,03255,Holzminden,2020-03-16,0.55,0.04,0.86
2164,03255,Holzminden,2020-03-17,0.06,0.13,0.42
2165,03255,Holzminden,2020-03-18,0.87,0.03,0.96
2166,03255,Holzminden,2020-03-19,0.49,0.05,0.8
2167,03255,Holzminden,2020-03-20,0.42,0.91,0.84
2168,03255,Holzminden,2020-03-21,0.02,0.52,0.75
2169,03255,Holzminden,2020-03-22,0.95,0.2,0.64
2170,03354,Lüchow-Dannenberg,2020-03-13,0.77,0.68,0.94
2171,03354,Lüchow-Dannenberg,2020-03-14,1.0,0.9,0.23
2172,03354,Lüchow-Dannenberg,2020-03-15,0.66,0.36,0.69
2173,03354,Lüchow-Dannenberg,2020-03-16,0.89,0.14,0.87
2174,03354,Lüchow-Dannenberg,2020-03-17,0.8,0.34,0.84
2175,03354,Lüchow-Dannenberg,2020-03-18,0.0,0.56,0.49
2176,03354,Lüchow-Dannenberg,2020-03-19,0.33,0.13,0.83
2177,03354,Lüchow-Dannenberg,2020-03-20,0.05,0.37,0.42
2178,03354,Lüchow-Dannenberg,2020-03-21,0.46,0.18,0.69
2179,03354,Lüchow-Dannenberg,2020-03-22,0.91,0.33,0.6
2180,03355,Lüneburg,2020-03-13,0.29,0.34,0.16
2181,03355,Lüneburg,2020-03-14,0.8,0.72,0.69
2182,03355,Lüneburg,2020-03-15,0.43,0.64,0.5
2183,03355,Lüneburg,2020-03-16,0.83,0.42,0.56
2184,03355,Lüneburg,2020-03-17,0.06,0.01,0.11
2185,03355,Lüneburg,2020-03-18,0.71,0.54,0.62
2186,03355,Lüneburg,2020-03-19,0.59,0.13,0.56
2187,03355,Lüneburg,2020-03-20,0.44,0.48,0.22
2188,03355,Lüneburg,2020-03-21,0.93,0.32,0.66
2189,03355,Lüneburg,2020-03-22,0.52,0.8,0.46
2190,03457,Leer,2020-03-13,0.0,0.34,0.17
2191,03457,Leer,2020-03-14,0.29,0.76,0.59
2192,03457,Leer,2020-03-15,0.85,0.45,0.73
2193,03457,Leer,2020-03-16,0.2,0.67,0.05
2194,03457,Leer,2020-03-17,0.61,0.13,0.32
2195,03457,Leer,2020-03-18,0.1,0.31,0.97
2196,03457,Leer,2020-03-19,0.88,0.0,0.42
2197,03457,Leer,2020-03-20,0.71,0.34,0.46
2198,03457,Leer,2020-03-21,0.65,0.22,0.8
2199,03457,Leer,2020-03-22,0.45,0.88,0.22
2200,03256,Nienburg (Weser),2020-03-13,0.72,0.15,0.29
2201,03256,Nienburg (Weser),2020-03-14,0.54,0.71,0.45
2202,03256,Nienburg (Weser),2020-03-15,0.03,0.29,0.13
2203,03256,Nienburg (Weser),2020-03-16,0.88,0.25,0.93
2204,03256,Nienburg (Weser),2020-03-17,0.89,0.37,0.36
2205,03256,Nienburg (Weser),2020-03-18,0.7,0.66,1.0
2206,03256,Nienburg (Weser),2020-03-19,0.27,0.77,0.31
2207,03256,Nienburg (Weser),2020-03-20,0.11,0.0,0.38
2208,03256,Nienburg (Weser),2020-03-21,0.47,0.13,0.42
2209,03256,Nienburg (Weser),2020-03-22,0.65,0.17,0.45
2210,03155,Northeim,2020-03-13,0.57,0.24,0.14
2211,03155,Northeim,2020-03-14,0.1,0.45,0.39
2212,03155,Northeim,2020-03-15,0.84,0.48,0.34
2213,03155,Northeim,2020-03-16,0.47,0.37,0.36
2214,03155,Northeim,2020-03-17,0.2,0.26,0.57
2215,03155,Northeim,2020-03-18,0.12,0.35,0.34
2216,03155,Northeim,2020-03-19,0.07,0.74,0.78
2217,03155,Northeim,2020-03-20,0.12,0.74,0.8
2218,03155,Northeim,2020-03-21,0.32,0.7,0.32
2219,03155,Northeim,2020-03-22,0.4,0.19,0.71
2220,03403,Oldenburg,2020-03-13,0.79,0.89,0.59
2221,03403,Oldenburg,2020-03-14,0.15,0.1,0.0
2222,03403,Oldenburg,2020-03-15,0.76,0.07,0.76
2223,03403,Oldenburg,2020-03-16,0.82,0.38,0.31
2224,03403,Oldenburg,2020-03-17,0.01,0.69,0.11
2225,03403,Oldenburg,2020-03-18,0.02,0.04,0.35
2226,03403,Oldenburg,2020-03-19,0.62,0.45,0.71
2227,03403,Oldenburg,2020-03-20,0.41,0.17,0.55
2228,03403,Oldenburg,2020-03-21,0.54,0.17,0.97
2229,03403,Oldenburg,2020-03-22,0.46,0.12,0.88
2230,03458,Oldenburg,2020-03-13,0.53,0.2,0.28
2231,03458,Oldenburg,2020-03-14,0.15,0.14,0.13
2232,03458,Oldenburg,2020-03-15,0.11,1.0,0.48
2233,03458,Oldenburg,2020-03-16,0.28,0.21,0.21
2234,03458,Oldenburg,2020-03-17,0.53,0.5,0.49
2235,03458,Oldenburg,2020-03-18,0.32,0.12,0.08
2236,03458,Oldenburg,2020-03-19,0.9,0.9,0.33
2237,03458,Oldenburg,2020-03-20,0.36,0.71,0.83
2238,03458,Oldenburg,2020-03-21,0.55,0.51,0.96
2239,03458,Oldenburg,2020-03-22,0.17,0.06,0.26
2240,03404,Osnabrück,2020-03-13,0.47,0.29,0.28
2241,03404,Osnabrück,2020-03-14,0.91,0.6,0.14
2242,03404,Osnabrück,2020-03-15,0.61,0.98,0.53
2243,03404,Osnabrück,2020-03-16,0.83,0.43,0.26
2244,03404,Osnabrück,2020-03-17,0.79,0.97,0.61
2245,03404,Osnabrück,2020-03-18,0.61,0.31,0.62
2246,03404,Osnabrück,2020-03-19,0.49,0.76,0.97
2247,03404,Osnabrück,2020-03-20,0.55,0.72,0.95
2248,03404,Osnabrück,2020-03-21,0.06,0.2,0.39
2249,03404,Osnabrück,2020-03-22,0.29,0.71,1.0
2250,03459,Osnabrück,2020-03-13,0.05,0.33,0.16
2251,03459,Osnabrück,2020-03-14,0.47,0.96,0.83
2252,03459,Osnabrück,2020-03-15,0.56,0.95,0.54
2253,03459,Osnabrück,2020-03-16,0.1,0.2,0.51
2254,03459,Osnabrück,2020-03-17,0.98,0.86,0.13
2255,03459,Osnabrück,2020-03-18,0.95,0.87,0.15
2256,03459,Osnabrück,2020-03-19,0.92,0.17,0.39
2257,03459,Osnabrück,2020-03-20,0.42,0.43,0.92
2258,03459,Osnabrück,2020-03-21,0.12,0.18,0.58
2259,03459,Osnabrück,2020-03-22,0.15,0.06,0.53
2260,03356,Osterholz,2020-03-13,0.98,0.35,0.04
2261,03356,Osterholz,2020-03-14,0.88,0.48,0.39
2262,03356,Osterholz,2020-03-15,0.18,0.46,0.51
2263,03356,Osterholz,2020-03-16,0.83,0.19,0.53
2264,03356,Osterholz,2020-03-17,0.84,0.87,0.48
2265,03356,Osterholz,2020-03-18,0.55,0.72,0.84
2266,03356,Osterholz,2020-03-19,0.17,0.94,0.85
2267,03356,Osterholz,2020-03-20,0.52,0.75,0.87
2268,03356,Osterholz,2020-03-21,0.47,0.17,0.27
2269,03356,Osterholz,2020-03-22,0.8,0.17,0.53
2270,03156,Osterode am Harz,2020-03-13,0.5,0.91,0.69
2271,03156,Osterode am Harz,2020-03-14,0.32,0.35,0.79
2272,03156,Osterode am Harz,2020-03-15,0.94,0.74,0.42
2273,03156,Osterode am Harz,2020-03-16,0.49,0.68,0.18
2274,03156,Osterode am Harz,2020-03-17,0.06,0.47,0.91
2275,03156,Osterode am Harz,2020-03-18,0.69,0.79,0.35
2276,03156,Osterode am Harz,2020-03-19,0.61,0.94,0.45
2277,03156,Osterode am Harz,2020-03-20,0.81,0.69,0.93
2278,03156,Osterode am Harz,2020-03-21,0.1,0.68,0.39
2279,03156,Osterode am Harz,2020-03-22,0.35,0.7,0.87
2280,03157,Peine,2020-03-13,0.67,0.98,0.82
2281,03157,Peine,2020-03-14,0.36,0.83,0.75
2282,03157,Peine,2020-03-15,0.71,0.44,0.15
2283,03157,Peine,2020-03-16,0.0,0.16,0.93
2284,03157,Peine,2020-03-17,0.85,0.93,0.73
2285,03157,Peine,2020-03-18,0.59,0.47,0.43
2286,03157,Peine,2020-03-19,0.39,0.14,0.91
2287,03157,Peine,2020-03-20,0.24,0.55,0.62
2288,03157,Peine,2020-03-21,0.5,0.32,0.28
2289,03157,Peine,2020-03-22,0.72,0.61,0.92
2290,03241,Region Hannover,2020-03-13,0.88,0.53,0.26
2291,03241,Region Hannover,2020-03-14,0.54,0.25,0.41
2292,03241,Region Hannover,2020-03-15,0.11,0.99,0.74
2293,03241,Region Hannover,2020-03-16,0.24,0.02,0.46
2294,03241,Region Hannover,2020-03-17,0.61,0.66,0.95
2295,03241,Region Hannover,2020-03-18,0.4,0.48,0.33
2296,03241,Region Hannover,2020-03-19,0.06,0.89,0.08
2297,03241,Region Hannover,2020-03-20,0.57,0.92,0.32
2298,03241,Region Hannover,2020-03-21,0.57,0.8,0.87
2299,03241,Region Hannover,2020-03-22,0.46,0.49,0.61
2300,03357,Rotenburg (Wümme),2020-03-13,0.34,0.07,0.97
2301,03357,Rotenburg (Wümme),2020-03-14,0.62,0.29,0.43
2302,03357,Rotenburg (Wümme),2020-03-15,0.18,0.99,0.7
2303,03357,Rotenburg (Wümme),2020-03-16,0.65,0.18,0.4
2304,03357,Rotenburg (Wümme),2020-03-17,0.43,0.84,0.81
2305,03357,Rotenburg (Wümme),2020-03-18,0.63,0.86,0.28
2306,03357,Rotenburg (Wümme),2020-03-19,0.24,0.94,0.67
2307,03357,Rotenburg (Wümme),2020-03-20,0.1,0.61,0.31
2308,03357,Rotenburg (Wümme),2020-03-21,0.89,0.5,0.43
2309,03357,Rotenburg (Wümme),2020-03-22,0.01,0.48,0.48
2310,03102,Salzgitter,2020-03-13,0.62,0.57,0.95
2311,03102,Salzgitter,2020-03-14,0.65,0.26,0.15
2312,03102,Salzgitter,2020-03-15,0.91,0.13,0.09
2313,03102,Salzgitter,2020-03-16,0.28,0.48,0.46
2314,03102,Salzgitter,2020-03-17,0.46,0.15,0.71
2315,03102,Salzgitter,2020-03-18,0.53,0.61,0.55
2316,03102,Salzgitter,2020-03-19,0.3,0.87,0.42
2317,03102,Salzgitter,2020-03-20,0.26,0.38,0.6
2318,03102,Salzgitter,2020-03-21,0.87,0.6,0.47
2319,03102,Salzgitter,2020-03-22,0.68,0.92,0.71
2320,03257,Schaumburg,2020-03-13,0.07,0.39,0.22
2321,03257,Schaumburg,2020-03-14,0.05,0.47,0.43
2322,03257,Schaumburg,2020-03-15,0.63,0.33,0.29
2323,03257,Schaumburg,2020-03-16,0.44,0.17,0.5
2324,03257,Schaumburg,2020-03-17,0.94,0.36,0.68
2325,03257,Schaumburg,2020-03-18,0.5,0.41,0.02
2326,03257,Schaumburg,2020-03-19,0.96,0.75,0.5
2327,03257,Schaumburg,2020-03-20,0.95,0.64,0.74
2328,03257,Schaumburg,2020-03-21,0.84,0.63,0.56
2329,03257,Schaumburg,2020-03-22,0.55,0.62,0.09
2330,03359,Stade,2020-03-13,0.82,0.44,0.57
2331,03359,Stade,2020-03-14,0.81,1.0,0.84
2332,03359,Stade,2020-03-15,0.31,0.64,0.01
2333,03359,Stade,2020-03-16,0.98,0.75,0.7
2334,03359,Stade,2020-03-17,0.96,0.97,0.91
2335,03359,Stade,2020-03-18,0.37,0.44,0.51
2336,03359,Stade,2020-03-19,0.38,0.37,0.52
2337,03359,Stade,2020-03-20,0.84,0.34,0.84
2338,03359,Stade,2020-03-21,0.96,0.72,0.32
2339,03359,Stade,2020-03-22,0.7,0.03,0.83
2340,03360,Uelzen,2020-03-13,1.0,0.44,0.98
2341,03360,Uelzen,2020-03-14,0.89,0.71,0.31
2342,03360,Uelzen,2020-03-15,0.99,0.18,0.93
2343,03360,Uelzen,2020-03-16,0.52,0.5,0.9
2344,03360,Uelzen,2020-03-17,0.93,0.62,0.99
2345,03360,Uelzen,2020-03-18,0.07,0.75,0.43
2346,03360,Uelzen,2020-03-19,0.82,0.14,0.13
2347,03360,Uelzen,2020-03-20,0.43,0.98,0.09
2348,03360,Uelzen,2020-03-21,0.19,0.37,0.42
2349,03360,Uelzen,2020-03-22,0.37,0.7,0.97
2350,03460,Vechta,2020-03-13,0.07,0.51,0.49
2351,03460,Vechta,2020-03-14,0.9,0.17,0.32
2352,03460,Vechta,2020-03-15,0.81,0.68,0.84
2353,03460,Vechta,2020-03-16,0.02,0.88,0.31
2354,03460,Vechta,2020-03-17,0.95,0.01,0.4
2355,03460,Vechta,2020-03-18,0.02,0.13,0.3
2356,03460,Vechta,2020-03-19,0.77,0.71,0.03
2357,03460,Vechta,2020-03-20,0.02,0.67,0.81
2358,03460,Vechta,2020-03-21,0.32,0.47,0.83
2359,03460,Vechta,2020-03-22,0.87,0.35,0.34
2360,03361,Verden,2020-03-13,0.02,0.8,0.71
2361,03361,Verden,2020-03-14,0.92,0.74,0.86
2362,03361,Verden,2020-03-15,0.86,0.54,0.78
2363,03361,Verden,2020-03-16,0.63,0.24,0.06
2364,03361,Verden,2020-03-17,0.66,0.29,0.68
2365,03361,Verden,2020-03-18,0.95,0.33,0.28
2366,03361,Verden,2020-03-19,0.8,0.0,0.33
2367,03361,Verden,2020-03-20,0.02,0.24,0.19
2368,03361,Verden,2020-03-21,0.06,0.67,0.38
2369,03361,Verden,2020-03-22,0.35,0.08,0.92
2370,03461,Wesermarsch,2020-03-13,0.96,0.43,0.51
2371,03461,Wesermarsch,2020-03-14,1.0,0.62,0.4
2372,03461,Wesermarsch,2020-03-15,0.01,0.88,0.62
2373,03461,Wesermarsch,2020-03-16,0.06,0.23,0.11
2374,03461,Wesermarsch,2020-03-17,0.95,0.91,0.03
2375,03461,Wesermarsch,2020-03-18,0.89,0.65,0.14
2376,03461,Wesermarsch,2020-03-19,0.35,0.54,0.5
2377,03461,Wesermarsch,2020-03-20,0.44,0.69,0.32
2378,03461,Wesermarsch,2020-03-21,0.07,0.02,0.79
2379,03461,Wesermarsch,2020-03-22,0.6,0.06,0.69
2380,03405,Wilhelmshaven,2020-03-13,0.38,0.3,0.53
2381,03405,Wilhelmshaven,2020-03-14,0.52,0.05,0.4
2382,03405,Wilhelmshaven,2020-03-15,0.35,0.92,0.6
2383,03405,Wilhelmshaven,2020-03-16,0.95,0.1,0.02
2384,03405,Wilhelmshaven,2020-03-17,0.82,0.52,0.83
2385,03405,Wilhelmshaven,2020-03-18,0.17,0.87,0.66
2386,03405,Wilhelmshaven,2020-03-19,0.99,0.36,0.39
2387,03405,Wilhelmshaven,2020-03-20,0.5,0.64,0.24
2388,03405,Wilhelmshaven,2020-03-21,0.27,0.42,0.55
2389,03405,Wilhelmshaven,2020-03-22,0.42,0.56,0.9
2390,03462,Wittmund,2020-03-13,0.92,0.77,0.14
2391,03462,Wittmund,2020-03-14,0.43,0.28,0.72
2392,03462,Wittmund,2020-03-15,0.63,0.46,0.53
2393,03462,Wittmund,2020-03-16,0.96,0.76,0.37
2394,03462,Wittmund,2020-03-17,0.72,0.17,0.9
2395,03462,Wittmund,2020-03-18,0.88,0.97,0.67
2396,03462,Wittmund,2020-03-19,0.95,0.02,0.79
2397,03462,Wittmund,2020-03-20,0.65,0.13,0.44
2398,03462,Wittmund,2020-03-21,0.26,0.67,0.0
2399,03462,Wittmund,2020-03-22,0.87,0.05,0.39
2400,03158,Wolfenbüttel,2020-03-13,0.66,0.42,0.4
2401,03158,Wolfenbüttel,2020-03-14,0.77,0.74,0.38
2402,03158,Wolfenbüttel,2020-03-15,0.04,0.86,0.82
2403,03158,Wolfenbüttel,2020-03-16,0.33,0.94,0.35
2404,03158,Wolfenbüttel,2020-03-17,0.74,0.31,0.94
2405,03158,Wolfenbüttel,2020-03-18,0.52,0.72,0.34
2406,03158,Wolfenbüttel,2020-03-19,0.8,0.56,0.49
2407,03158,Wolfenbüttel,2020-03-20,0.46,0.31,0.1
2408,03158,Wolfenbüttel,2020-03-21,0.17,0.43,0.75
2409,03158,Wolfenbüttel,2020-03-22,0.01,0.82,0.55
2410,03103,Wolfsburg,2020-03-13,0.8,0.9,0.12
2411,03103,Wolfsburg,2020-03-14,0.42,0.59,0.98
2412,03103,Wolfsburg,2020-03-15,0.96,0.63,0.68
2413,03103,Wolfsburg,2020-03-16,0.41,0.44,0.07
2414,03103,Wolfsburg,2020-03-17,0.85,0.68,0.42
2415,03103,Wolfsburg,2020-03-18,0.83,0.05,0.56
2416,03103,Wolfsburg,2020-03-19,0.18,0.26,0.41
2417,03103,Wolfsburg,2020-03-20,0.55,0.67,0.93
2418,03103,Wolfsburg,2020-03-21,0.01,0.41,0.89
2419,03103,Wolfsburg,2020-03-22,0.32,0.4,0.8
2420,05711,Bielefeld,2020-03-13,0.72,0.01,0.66
2421,05711,Bielefeld,2020-03-14,0.53,0.04,0.88
2422,05711,Bielefeld,2020-03-15,0.52,0.65,0.02
2423,05711,Bielefeld,2020-03-16,0.35,0.32,0.44
2424,05711,Bielefeld,2020-03-17,0.26,0.89,0.84
2425,05711,Bielefeld,2020-03-18,0.35,0.57,0.38
2426,05711,Bielefeld,2020-03-19,0.86,0.8,0.7
2427,05711,Bielefeld,2020-03-20,0.82,0.11,0.47
2428,05711,Bielefeld,2020-03-21,0.79,0.46,0.54
2429,05711,Bielefeld,2020-03-22,0.93,0.92,0.03
2430,05911,Bochum,2020-03-13,0.43,0.81,0.39
2431,05911,Bochum,2020-03-14,0.64,0.94,0.08
2432,05911,Bochum,2020-03-15,0.1,0.53,0.97
2433,05911,Bochum,2020-03-16,0.03,0.74,0.52
2434,05911,Bochum,2020-03-17,0.25,0.76,0.92
2435,05911,Bochum,2020-03-18,0.37,0.34,0.26
2436,05911,Bochum,2020-03-19,0.89,0.89,0.16
2437,05911,Bochum,2020-03-20,0.51,0.81,0.66
2438,05911,Bochum,2020-03-21,0.47,0.23,0.28
2439,05911,Bochum,2020-03-22,0.67,0.35,0.17
2440,05314,Bonn,2020-03-13,0.63,0.6,0.75
2441,05314,Bonn,2020-03-14,0.44,0.52,0.69
2442,05314,Bonn,2020-03-15,0.03,0.34,0.51
2443,05314,Bonn,2020-03-16,0.49,0.22,0.95
2444,05314,Bonn,2020-03-17,0.47,0.62,0.15
2445,05314,Bonn,2020-03-18,0.53,0.55,0.98
2446,05314,Bonn,2020-03-19,0.59,0.07,0.46
2447,05314,Bonn,2020-03-20,0.07,0.88,0.33
2448,05314,Bonn,2020-03-21,0.83,0.91,0.9
2449,05314,Bonn,2020-03-22,0.69,0.91,0.99
2450,05554,Borken,2020-03-13,0.71,0.65,0.58
2451,05554,Borken,2020-03-14,0.36,0.92,0.88
2452,05554,Borken,2020-03-15,0.02,0.46,0.12
2453,05554,Borken,2020-03-16,0.22,0.85,0.08
2454,05554,Borken,2020-03-17,0.59,0.23,0.51
2455,05554,Borken,2020-03-18,0.76,0.49,0.99
2456,05554,Borken,2020-03-19,0.34,0.02,0.32
2457,05554,Borken,2020-03-20,0.63,0.98,0.75
2458,05554,Borken,2020-03-21,0.65,0.65,0.2
2459,05554,Borken,2020-03-22,0.39,0.31,0.18
2460,05512,Bottrop,2020-03-13,0.5,0.81,0.06
2461,05512,Bottrop,2020-03-14,0.28,1.0,0.29
2462,05512,Bottrop,2020-03-15,0.51,0.17,0.34
2463,05512,Bottrop,2020-03-16,0.87,0.86,0.62
2464,05512,Bottrop,2020-03-17,0.75,0.12,0.35
2465,05512,Bottrop,2020-03-18,0.46,0.57,0.69
2466,05512,Bottrop,2020-03-19,0.96,0.16,0.01
2467,05512,Bottrop,2020-03-20,0.06,0.27,0.6
2468,05512,Bottrop,2020-03-21,0.46,0.84,0.54
2469,05512,Bottrop,2020-03-22,0.95,0.03,0.49
2470,05558,Coesfeld,2020-03-13,0.81,0.15,0.44
2471,05558,Coesfeld,2020-03-14,0.34,0.66,0.47
2472,05558,Coesfeld,2020-03-15,0.75,0.67,0.66
2473,05558,Coesfeld,2020-03-16,0.27,0.68,0.58
2474,05558,Coesfeld,2020-03-17,0.89,0.21,0.62
2475,05558,Coesfeld,2020-03-18,0.8,0.64,0.89
2476,05558,Coesfeld,2020-03-19,0.94,0.62,0.3
2477,05558,Coesfeld,2020-03-20,0.18,0.06,0.41
2478,05558,Coesfeld,2020-03-21,0.06,0.7,0.11
2479,05558,Coesfeld,2020-03-22,0.51,0.84,0.3
2480,05358,Düren,2020-03-13,0.2,0.92,0.88
2481,05358,Düren,2020-03-14,0.71,0.84,0.61
2482,05358,Düren,2020-03-15,0.78,0.47,0.99
2483,05358,Düren,2020-03-16,0.33,0.57,0.71
2484,05358,Düren,2020-03-17,0.77,0.4,1.0
2485,05358,Düren,2020-03-18,0.68,0.56,0.73
2486,05358,Düren,2020-03-19,0.88,0.72,0.93
2487,05358,Düren,2020-03-20,0.26,0.45,0.63
2488,05358,Düren,2020-03-21,0.42,0.32,0.72
2489,05358,Düren,2020-03-22,0.69,0.9,0.67
2490,05111,Düsseldorf,2020-03-13,0.42,0.21,0.64
2491,05111,Düsseldorf,2020-03-14,0.02,0.17,0.28
2492,05111,Düsseldorf,2020-03-15,0.08,0.8,0.1
2493,05111,Düsseldorf,2020-03-16,0.19,0.16,0.85
2494,05111,Düsseldorf,2020-03-17,0.74,0.09,0.16
2495,05111,Düsseldorf,2020-03-18,0.81,0.12,0.8
2496,05111,Düsseldorf,2020-03-19,0.44,0.04,1.0
2497,05111,Düsseldorf,2020-03-20,0.97,0.65,0.46
2498,05111,Düsseldorf,2020-03-21,0.6,0.65,0.38
